time(msec),fuel_pressure(psi),chamber_pressure(psi),oxygen_pressure(psi),loadcell(lbs)
2690750,0,0,0,0
2690800,2,0,0,0
2690850,2,0,0,0
2690900,0,0,0,0
2690950,0,0,0,0
2691000,0,0,0,0
2691050,4,0,0,0
2691100,0,0,0,0
2691150,4,0,0,0
2691200,0,0,0,0
2691250,0,0,0,0
2691300,0,0,6,0
2691350,0,0,0,0
2691400,0,0,0,0
2691450,0,0,0,0
2691500,0,0,0,0
2691550,0,0,0,0
2691600,0,0,4,0
2691650,0,0,0,0
2691700,0,0,0,0
2691750,0,0,0,0
2691800,0,0,0,0
2691850,0,0,0,0
2691900,0,0,0,0
2691950,0,0,0,0
2692000,0,0,0,0
2692050,0,0,0,0
2692100,0,0,0,0
2692150,0,0,2,0
2692200,0,0,0,0
2692250,0,6,0,0
2692300,0,2,0,0
2692350,0,0,0,0
2692400,0,2,0,0
2692450,0,0,0,0
2692500,0,0,0,0
2692550,0,0,0,0
2692600,0,0,0,0
2692650,0,2,0,0
2692700,0,0,0,0
2692750,4,0,0,0
2692800,2,0,0,0
2692850,0,0,0,0
2692900,0,0,0,0
2692950,0,0,0,0
2693000,4,0,0,0
2693050,0,0,0,0
2693100,0,0,0,0
2693150,0,0,0,0
2693200,0,0,0,0
2693250,0,0,2,0
2693300,0,0,0,0
2693350,0,0,0,0
2693400,0,0,0,0
2693450,0,0,0,0
2693500,0,0,0,0
2693550,0,0,2,0
2693600,0,0,0,0
2693650,0,0,0,0
2693700,0,0,0,0
2693750,0,0,0,0
2693800,0,0,0,0
2693850,0,0,2,0
2693900,0,0,0,0
2693950,0,2,0,0
2694000,0,0,0,0
2694050,0,4,0,0
2694100,0,0,0,0
2694150,0,2,0,0
2694200,0,6,0,0
2694250,0,2,0,0
2694300,0,0,0,0
2694350,0,0,0,0
2694400,0,0,4,0
2694450,0,2,0,0
2694500,0,0,0,0
2694550,0,0,0,0
2694600,0,0,0,0
2694650,0,0,0,0
2694700,0,0,0,0
2694750,0,0,0,0
2694800,2,0,0,0
2694850,0,0,0,0
2694900,0,0,0,0
2694950,0,0,0,0
2695000,0,0,0,0
2695050,2,0,0,0
2695100,0,0,0,0
2695150,0,0,0,0
2695200,0,0,0,0
2695250,0,0,0,0
2695300,0,0,0,0
2695350,0,0,0,0
2695400,0,0,0,0
2695450,0,0,0,0
2695500,0,0,0,0
2695550,0,0,0,0
2695600,0,0,0,0
2695650,0,0,0,0
2695700,0,0,0,0
2695750,0,2,0,0
2695800,2,2,0,0
2695850,0,4,0,0
2695900,0,8,0,0
2695950,0,8,0,0
2696000,0,4,0,0
2696050,0,8,0,0
2696100,2,0,0,0
2696150,0,0,0,0
2696200,0,0,0,0
2696250,0,0,0,0
2696300,0,0,0,0
2696350,0,0,0,0
2696400,0,0,0,0
2696450,0,0,0,0
2696500,0,0,0,0
2696550,0,0,0,0
2696600,0,0,0,0
2696650,0,0,0,0
2696700,0,0,0,0
2696750,0,0,0,0
2696800,2,0,0,0
2696850,0,0,0,0
2696900,0,0,0,0
2696950,0,0,0,0
2697000,0,0,0,0
2697050,0,0,0,0
2697100,4,0,0,0
2697150,0,0,0,0
2697200,2,0,0,0
2697250,0,0,0,0
2697300,0,0,0,0
2697350,0,0,0,0
2697400,6,0,0,0
2697450,2,0,0,0
2697500,0,0,0,0
2697550,0,2,0,0
2697600,0,2,0,0
2697650,0,2,0,0
2697700,0,8,0,0
2697750,0,0,6,0
2697800,0,2,0,0
2697850,0,0,0,0
2697900,0,0,0,0
2697950,0,0,0,0
2698000,0,0,0,0
2698050,0,0,6,0
2698100,0,0,0,0
2698150,0,0,0,0
2698200,0,0,0,0
2698250,0,0,0,0
2698300,0,0,0,0
2698350,0,0,0,0
2698400,0,0,0,0
2698450,2,0,0,0
2698500,4,0,0,0
2698550,0,0,0,0
2698600,0,0,0,0
2698650,0,0,0,0
2698700,0,0,0,0
2698750,0,0,0,0
2698800,0,0,0,0
2698850,0,0,0,0
2698900,0,0,0,0
2698950,0,0,0,0
2699000,0,0,0,0
2699050,0,0,0,0
2699100,0,0,0,0
2699150,0,0,0,0
2699200,0,0,0,0
2699250,0,0,0,0
2699300,0,2,0,0
2699350,0,0,0,0
2699400,0,4,0,0
2699450,0,0,4,0
2699500,2,0,0,0
2699550,0,10,0,0
2699600,0,8,0,0
2699650,0,0,0,0
2699700,0,0,0,0
2699750,0,0,0,0
2699800,0,0,0,0
2699850,0,0,0,0
2699900,0,0,0,0
2699950,0,0,0,0
2700000,0,0,2,0
2700050,0,0,0,0
2700100,0,0,0,0
2700150,0,0,0,0
2700200,0,4,0,0
2700250,0,0,0,0
2700300,0,0,6,0
2700350,0,0,0,0
2700400,0,0,0,0
2700450,0,0,0,0
2700500,0,0,0,0
2700550,0,0,0,0
2700600,0,0,0,0
2700650,0,0,0,0
2700700,0,0,0,0
2700750,0,0,0,0
2700800,0,0,0,0
2700850,0,0,0,0
2700900,0,0,0,0
2700950,0,0,0,0
2701000,0,0,0,0
2701050,0,4,0,0
2701100,0,0,0,0
2701150,0,0,4,0
2701200,0,4,0,0
2701250,2,8,0,0
2701300,2,6,0,0
2701350,0,2,0,0
2701400,0,0,0,0
2701450,0,0,0,0
2701500,0,0,0,0
2701550,0,0,0,0
2701600,0,0,0,0
2701650,0,0,0,0
2701700,0,0,4,0
2701750,2,0,0,0
2701800,0,0,0,0
2701850,0,0,0,0
2701900,0,0,0,0
2701950,0,0,2,0
2702000,4,0,2,0
2702050,0,0,0,0
2702100,2,0,0,0
2702150,0,0,0,0
2702200,0,0,0,0
2702250,6,0,2,0
2702300,0,0,0,0
2702350,0,0,0,0
2702400,0,0,0,0
2702450,0,0,0,0
2702500,0,0,0,0
2702550,4,0,0,0
2702600,0,0,0,0
2702650,0,0,0,0
2702700,0,0,0,0
2702750,0,0,0,0
2702800,0,0,4,0
2702850,0,0,0,0
2702900,0,0,0,0
2702950,0,0,0,0
2703000,0,0,0,0
2703050,0,0,0,0
2703100,0,0,0,0
2703150,0,0,0,0
2703200,0,4,0,0
2703250,0,4,0,0
2703300,0,6,0,0
2703350,0,2,0,0
2703400,0,0,0,0
2703450,2,0,0,0
2703500,0,0,0,0
2703550,2,0,0,0
2703600,0,0,0,0
2703650,0,0,0,0
2703700,0,0,0,0
2703750,0,0,0,0
2703800,2,0,0,0
2703850,0,0,0,0
2703900,0,0,0,0
2703950,0,0,2,0
2704000,0,0,0,0
2704050,0,0,0,0
2704100,0,0,0,0
2704150,0,0,0,0
2704200,0,0,0,0
2704250,0,0,0,0
2704300,4,0,0,0
2704350,0,0,0,0
2704400,0,0,0,0
2704450,4,0,0,0
2704500,2,0,0,0
2704550,2,0,0,0
2704600,0,0,0,0
2704650,2,0,0,0
2704700,2,0,0,0
2704750,0,0,0,0
2704800,0,0,4,0
2704850,0,6,0,0
2704900,0,10,0,0
2704950,0,4,0,0
2705000,0,2,0,0
2705050,0,4,0,0
2705100,0,4,0,0
2705150,4,0,0,0
2705200,0,0,0,0
2705250,4,0,0,0
2705300,0,0,0,0
2705350,0,0,4,0
2705400,0,0,0,0
2705450,0,0,0,0
2705500,0,0,0,0
2705550,0,0,0,0
2705600,0,0,0,0
2705650,0,0,2,0
2705700,4,0,0,0
2705750,0,0,0,0
2705800,0,0,0,0
2705850,0,0,0,0
2705900,0,0,2,0
2705950,0,0,0,0
2706000,0,0,0,0
2706050,0,0,0,0
2706100,0,0,0,0
2706150,2,0,0,0
2706200,0,2,2,0
2706250,0,0,0,0
2706300,0,0,0,0
2706350,2,2,0,0
2706400,0,0,0,0
2706450,0,2,0,0
2706500,0,0,4,0
2706550,0,0,0,0
2706600,0,0,0,0
2706650,0,0,0,0
2706700,2,0,0,0
2706750,0,0,0,0
2706800,0,0,0,0
2706850,2,0,0,0
2706900,0,0,0,0
2706950,2,8,0,0
2707000,0,8,0,0
2707050,0,2,2,0
2707100,0,2,0,0
2707150,0,0,0,0
2707200,0,0,0,0
2707250,0,0,0,0
2707300,8,0,0,0
2707350,0,0,0,0
2707400,0,0,0,0
2707450,0,0,0,0
2707500,2,0,0,0
2707550,6,0,0,0
2707600,4,0,4,0
2707650,0,0,0,0
2707700,0,0,0,0
2707750,2,0,0,0
2707800,0,0,0,0
2707850,0,0,0,0
2707900,0,0,6,0
2707950,0,0,0,0
2708000,0,0,0,0
2708050,0,0,0,0
2708100,0,0,0,0
2708150,4,0,4,0
2708200,2,0,0,0
2708250,0,0,0,0
2708300,0,0,0,0
2708350,2,0,0,0
2708400,0,0,0,0
2708450,0,0,0,0
2708500,2,0,0,0
2708550,0,0,0,0
2708600,0,0,0,0
2708650,0,0,0,0
2708700,2,2,0,0
2708750,0,0,0,0
2708800,0,2,0,0
2708850,0,0,0,0
2708900,0,8,0,0
2708950,0,4,0,0
2709000,0,0,0,0
2709050,0,2,0,0
2709100,0,0,0,0
2709150,0,0,0,0
2709200,0,0,0,0
2709250,0,0,0,0
2709300,0,0,2,0
2709350,0,0,0,0
2709400,0,0,0,0
2709450,0,0,0,0
2709500,2,0,0,0
2709550,0,0,0,0
2709600,0,0,0,0
2709650,0,0,0,0
2709700,2,0,0,0
2709750,2,0,0,0
2709800,0,0,0,0
2709850,0,0,2,0
2709900,0,0,0,0
2709950,0,0,0,0
2710000,2,0,0,0
2710050,0,0,0,0
2710100,0,0,0,0
2710150,0,0,2,0
2710200,0,0,0,0
2710250,0,0,0,0
2710300,0,0,0,0
2710350,2,0,2,0
2710400,0,0,0,0
2710450,2,0,0,0
2710500,0,0,0,0
2710550,0,2,0,0
2710600,0,0,0,0
2710650,0,0,0,0
2710700,0,4,0,0
2710750,0,6,0,0
2710800,0,0,0,0
2710850,2,2,0,0
2710900,0,2,0,0
2710950,0,0,0,0
2711000,2,0,0,0
2711050,0,0,0,0
2711100,0,0,0,0
2711150,0,0,0,0
2711200,0,0,0,0
2711250,2,0,2,0
2711300,0,0,0,0
2711350,2,0,0,0
2711400,0,0,0,0
2711450,0,0,0,0
2711500,2,0,0,0
2711550,0,0,0,0
2711600,2,0,0,0
2711650,2,0,0,0
2711700,0,0,0,0
2711750,2,0,0,0
2711800,2,0,0,0
2711850,0,0,0,0
2711900,2,0,0,0
2711950,0,0,0,0
2712000,0,0,0,0
2712050,0,0,0,0
2712100,0,0,6,0
2712150,2,0,0,0
2712200,0,0,0,0
2712250,2,0,0,0
2712300,0,0,0,0
2712350,2,0,0,0
2712400,2,0,0,0
2712450,0,0,0,0
2712500,4,0,0,0
2712550,0,0,0,0
2712600,0,0,2,0
2712650,0,2,2,0
2712700,2,4,0,0
2712750,0,0,0,0
2712800,2,0,0,0
2712850,0,0,0,0
2712900,0,0,0,0
2712950,4,0,0,0
2713000,0,0,0,0
2713050,0,0,0,0
2713100,0,0,0,0
2713150,0,0,0,0
2713200,4,0,2,0
2713250,0,0,0,0
2713300,0,0,0,0
2713350,0,0,0,0
2713400,2,0,0,0
2713450,0,0,0,0
2713500,0,0,0,0
2713550,4,0,0,0
2713600,4,0,0,0
2713650,6,0,0,0
2713700,0,0,0,0
2713750,0,0,0,0
2713800,0,0,0,0
2713850,0,0,0,0
2713900,0,0,0,0
2713950,0,0,0,0
2714000,0,0,0,0
2714050,2,0,6,0
2714100,0,0,0,0
2714150,0,0,0,0
2714200,0,0,0,0
2714250,0,0,0,0
2714300,2,0,0,0
2714350,0,0,0,0
2714400,0,0,0,0
2714450,0,0,0,0
2714500,2,6,0,0
2714550,0,4,0,0
2714600,0,6,0,0
2714650,0,4,0,0
2714700,0,0,0,0
2714750,2,0,0,0
2714800,2,0,0,0
2714850,0,0,0,0
2714900,0,0,4,0
2714950,0,0,0,0
2715000,0,0,0,0
2715050,4,0,0,0
2715100,0,0,0,0
2715150,2,0,0,0
2715200,0,0,0,0
2715250,0,0,0,0
2715300,4,0,0,0
2715350,0,0,0,0
2715400,0,0,0,0
2715450,0,0,0,0
2715500,0,0,0,0
2715550,2,0,0,0
2715600,0,0,0,0
2715650,0,0,0,0
2715700,0,0,0,0
2715750,0,0,0,0
2715800,0,0,0,0
2715850,2,0,0,0
2715900,4,0,0,0
2715950,0,0,0,0
2716000,0,0,4,0
2716050,0,0,0,0
2716100,0,0,0,0
2716150,0,0,0,0
2716200,0,0,0,0
2716250,0,0,0,0
2716300,0,0,6,0
2716350,2,0,0,0
2716400,0,0,0,0
2716450,0,10,0,0
2716500,2,2,0,0
2716550,4,6,2,0
2716600,0,8,0,0
2716650,2,0,0,0
2716700,0,0,0,0
2716750,0,0,0,0
2716800,0,0,0,0
2716850,2,0,4,0
2716900,0,0,0,0
2716950,0,0,0,0
2717000,0,0,0,0
2717050,0,0,0,0
2717100,0,0,0,0
2717150,0,0,0,0
2717200,2,0,0,0
2717250,2,0,0,0
2717300,0,0,0,0
2717350,0,0,0,0
2717400,0,0,0,0
2717450,0,0,0,0
2717500,0,0,0,0
2717550,0,0,0,0
2717600,0,0,0,0
2717650,0,0,0,0
2717700,0,0,4,0
2717750,0,0,0,0
2717800,0,0,0,0
2717850,0,0,0,0
2717900,0,0,0,0
2717950,2,0,0,0
2718000,0,0,0,0
2718050,0,0,0,0
2718100,0,0,0,0
2718150,2,0,0,0
2718200,0,4,0,0
2718250,0,4,0,0
2718300,0,0,0,0
2718350,0,2,0,0
2718400,0,2,0,0
2718450,0,0,0,0
2718500,6,0,0,0
2718550,2,0,0,0
2718600,2,0,0,0
2718651,0,0,0,0
2718700,4,0,0,0
2718750,0,0,0,0
2718800,0,0,4,0
2718850,4,0,0,0
2718900,2,0,0,0
2718950,0,0,0,0
2719000,4,0,0,0
2719050,0,0,0,0
2719100,0,0,0,0
2719150,0,0,0,0
2719200,0,0,0,0
2719250,0,0,0,0
2719300,2,0,0,0
2719350,0,0,0,0
2719400,0,0,0,0
2719450,0,0,0,0
2719500,2,0,0,0
2719550,0,0,0,0
2719600,0,0,0,0
2719650,0,0,4,0
2719700,0,0,0,0
2719750,0,0,0,0
2719800,0,0,0,0
2719850,0,0,0,0
2719900,0,0,0,0
2719950,0,2,0,0
2720000,0,4,0,0
2720050,2,4,0,0
2720100,0,2,0,0
2720150,0,0,0,0
2720200,0,0,2,0
2720250,0,10,0,0
2720300,0,4,0,0
2720350,0,0,0,0
2720400,0,0,0,0
2720450,2,0,0,0
2720500,0,0,0,0
2720550,2,0,0,0
2720600,0,0,0,0
2720650,0,0,0,0
2720700,2,0,0,0
2720750,0,0,0,0
2720800,6,0,0,0
2720850,0,0,0,0
2720900,0,0,0,0
2720950,0,0,0,0
2721000,0,0,0,0
2721050,0,0,0,0
2721100,0,0,0,0
2721150,0,0,0,0
2721200,0,0,0,0
2721250,0,0,0,0
2721300,2,0,6,0
2721350,0,0,0,0
2721400,0,0,0,0
2721450,0,0,0,0
2721500,0,0,0,0
2721550,0,0,0,0
2721600,0,0,0,0
2721650,0,0,0,0
2721700,0,0,0,0
2721750,0,0,0,0
2721800,0,4,0,0
2721850,0,0,0,0
2721900,2,2,0,0
2721950,0,2,0,0
2722000,8,2,0,0
2722050,4,2,0,0
2722100,2,0,0,0
2722150,2,0,0,0
2722200,4,0,0,0
2722250,4,0,0,0
2722300,0,0,0,0
2722350,6,0,0,0
2722400,0,0,0,0
2722450,0,0,2,0
2722500,2,0,0,0
2722550,2,0,0,0
2722600,2,0,0,0
2722650,2,0,0,0
2722700,0,0,0,0
2722750,0,0,0,0
2722800,2,0,0,0
2722850,0,0,0,0
2722900,0,0,0,0
2722950,0,0,0,0
2723000,0,0,0,0
2723050,2,0,0,0
2723100,0,0,0,0
2723150,0,0,0,0
2723200,0,0,0,0
2723250,0,0,0,0
2723300,0,0,0,0
2723350,0,0,0,0
2723400,0,0,0,0
2723450,0,0,0,0
2723500,0,0,0,0
2723550,0,0,0,0
2723600,0,0,0,0
2723650,4,6,0,0
2723700,0,4,0,0
2723750,4,6,0,0
2723800,0,6,0,0
2723850,0,4,4,0
2723900,0,0,0,0
2723950,0,0,0,0
2724000,0,0,0,0
2724050,0,0,0,0
2724100,0,0,0,0
2724150,0,0,0,0
2724200,0,0,0,0
2724250,0,0,0,0
2724300,0,0,0,0
2724350,0,0,0,0
2724400,0,0,0,0
2724450,0,0,0,0
2724500,0,0,0,0
2724550,2,0,0,0
2724600,0,0,0,0
2724650,0,0,0,0
2724700,0,0,0,0
2724750,0,0,0,0
2724800,0,0,0,0
2724850,0,0,0,0
2724900,0,0,0,0
2724950,2,0,0,0
2725000,0,0,0,0
2725050,0,0,0,0
2725100,0,0,0,0
2725150,4,0,0,0
2725200,0,0,0,0
2725250,4,0,0,0
2725300,0,0,0,0
2725350,0,0,0,0
2725400,0,0,0,0
2725450,0,2,0,0
2725500,0,2,0,0
2725550,0,0,4,0
2725600,0,4,0,0
2725650,2,10,0,0
2725700,2,6,0,0
2725750,0,8,0,0
2725800,0,0,0,0
2725850,0,6,0,0
2725900,0,0,0,0
2725950,0,0,0,0
2726000,0,0,0,0
2726050,0,0,2,0
2726100,2,0,4,0
2726150,0,0,0,0
2726200,0,0,0,0
2726250,0,0,0,0
2726300,0,0,0,0
2726350,0,0,0,0
2726400,0,0,0,0
2726450,0,0,0,0
2726500,0,0,0,0
2726550,0,0,0,0
2726600,0,0,0,0
2726650,2,0,0,0
2726700,0,0,0,0
2726750,0,0,0,0
2726800,0,0,0,0
2726850,0,0,0,0
2726900,0,0,0,0
2726950,0,0,8,0
2727000,2,0,0,0
2727050,0,0,0,0
2727100,4,0,0,0
2727150,2,0,0,0
2727200,0,0,0,0
2727250,0,0,0,0
2727300,0,2,0,0
2727350,0,0,0,0
2727400,0,4,0,0
2727450,0,0,0,0
2727500,0,0,0,0
2727550,2,2,0,0
2727600,0,2,0,0
2727650,0,2,0,0
2727700,0,0,0,0
2727750,0,0,0,0
2727800,0,0,0,0
2727850,0,0,0,0
2727900,0,2,0,0
2727950,0,0,0,0
2728000,0,0,0,0
2728050,0,0,6,0
2728100,0,0,0,0
2728150,0,0,0,0
2728200,0,0,0,0
2728250,2,0,0,0
2728300,0,0,0,0
2728350,0,0,0,0
2728400,2,0,0,0
2728450,2,0,0,0
2728500,0,0,0,0
2728550,0,0,0,0
2728600,0,0,0,0
2728650,0,0,0,0
2728700,0,0,0,0
2728750,0,0,0,0
2728800,0,0,0,0
2728850,0,0,0,0
2728900,0,0,0,0
2728950,0,0,0,0
2729000,0,0,0,0
2729050,0,0,0,0
2729100,4,0,0,0
2729150,0,0,0,0
2729200,0,0,0,0
2729250,0,0,0,0
2729300,0,8,0,0
2729350,0,2,0,0
2729400,2,4,0,0
2729450,0,4,2,0
2729500,0,2,0,0
2729550,2,0,0,0
2729600,0,0,0,0
2729650,0,0,0,0
2729700,0,0,2,0
2729750,0,0,0,0
2729800,0,0,0,0
2729850,0,0,0,0
2729900,0,0,0,0
2729950,0,0,0,0
2730000,0,0,2,0
2730050,0,0,0,0
2730100,2,0,0,0
2730150,0,0,0,0
2730200,0,0,0,0
2730250,0,0,0,0
2730300,0,0,0,0
2730350,0,0,0,0
2730400,0,0,0,0
2730450,4,0,0,0
2730500,2,0,0,0
2730550,0,0,4,0
2730600,0,0,0,0
2730650,0,0,0,0
2730700,0,0,0,0
2730750,0,0,0,0
2730800,0,0,2,0
2730850,0,2,0,0
2730900,0,0,0,0
2730950,0,0,0,0
2731000,0,0,0,0
2731050,0,2,0,0
2731100,4,0,2,0
2731150,0,2,0,0
2731200,0,2,0,0
2731250,0,8,0,0
2731300,2,2,0,0
2731350,0,0,0,0
2731400,0,0,0,0
2731450,2,0,0,0
2731500,0,0,0,0
2731550,0,0,0,0
2731600,0,0,0,0
2731650,0,0,6,0
2731700,0,0,0,0
2731750,0,0,0,0
2731800,0,0,0,0
2731850,0,0,0,0
2731900,0,0,0,0
2731950,0,0,0,0
2732000,0,0,0,0
2732050,0,0,0,0
2732100,0,0,0,0
2732150,2,0,0,0
2732200,0,0,0,0
2732250,0,0,0,0
2732300,0,0,0,0
2732350,0,0,0,0
2732400,0,0,0,0
2732450,0,0,0,0
2732500,2,0,4,0
2732550,0,0,0,0
2732600,0,0,0,0
2732650,0,0,0,0
2732700,0,0,0,0
2732750,0,0,0,0
2732800,0,0,0,0
2732850,0,0,0,0
2732900,0,0,0,0
2732950,0,0,0,0
2733000,0,2,0,0
2733050,0,4,4,0
2733100,0,2,0,0
2733150,0,0,0,0
2733200,0,0,0,0
2733250,0,0,0,0
2733300,0,0,0,0
2733350,0,0,0,0
2733400,0,0,0,0
2733450,0,0,0,0
2733500,0,0,0,0
2733550,2,0,0,0
2733600,0,0,0,0
2733650,0,0,0,0
2733700,0,0,0,0
2733750,0,2,0,0
2733800,0,0,0,0
2733850,0,0,0,0
2733900,0,0,0,0
2733950,0,0,0,0
2734000,2,0,0,0
2734050,0,0,0,0
2734100,0,0,0,0
2734150,0,0,4,0
2734200,0,0,0,0
2734250,0,0,0,0
2734300,0,0,0,0
2734350,0,0,0,0
2734400,0,0,0,0
2734450,0,0,0,0
2734500,0,0,0,0
2734550,0,4,0,0
2734600,0,0,0,0
2734650,0,0,0,0
2734700,0,0,6,0
2734750,0,0,0,0
2734800,0,0,0,0
2734850,2,0,0,0
2734900,0,0,0,0
2734950,0,4,0,0
2735000,0,0,2,0
2735050,0,0,0,0
2735100,0,0,0,0
2735150,0,0,0,0
2735200,0,0,0,0
2735250,2,0,0,0
2735300,0,0,0,0
2735350,0,0,0,0
2735400,0,0,0,0
2735450,2,0,0,0
2735500,0,0,0,0
2735550,0,0,4,0
2735600,0,0,0,0
2735650,0,0,0,0
2735700,0,0,0,0
2735750,0,0,0,0
2735800,0,0,0,0
2735850,0,0,0,0
2735900,0,0,0,0
2735950,0,0,0,0
2736000,0,0,0,0
2736050,0,0,0,0
2736100,2,0,2,0
2736150,0,0,0,0
2736200,2,0,0,0
2736250,0,0,0,0
2736300,0,0,0,0
2736350,0,0,0,0
2736400,0,0,0,0
2736450,0,2,0,0
2736500,4,4,0,0
2736550,2,0,0,0
2736600,2,0,0,0
2736650,0,0,0,0
2736700,0,0,0,0
2736750,2,4,0,0
2736800,0,6,0,0
2736850,0,4,0,0
2736900,0,6,0,0
2736950,0,2,0,0
2737000,0,2,0,0
2737050,2,0,0,0
2737100,0,0,0,0
2737150,0,0,0,0
2737200,2,0,0,0
2737250,0,0,0,0
2737300,0,0,0,0
2737350,2,0,0,0
2737400,0,0,0,0
2737450,0,0,0,0
2737500,0,0,0,0
2737550,0,0,0,0
2737600,0,0,0,0
2737650,0,0,0,0
2737700,0,0,0,0
2737750,0,0,0,0
2737800,0,0,4,0
2737850,0,0,0,0
2737900,0,0,0,0
2737950,0,0,0,0
2738000,0,0,0,0
2738050,0,0,0,0
2738100,0,0,0,0
2738150,0,0,0,0
2738200,0,2,0,0
2738250,0,0,0,0
2738300,0,0,0,0
2738350,0,0,6,0
2738400,0,6,0,0
2738450,0,0,0,0
2738500,0,2,0,0
2738550,0,0,0,0
2738600,0,4,0,0
2738650,0,2,0,0
2738700,0,8,0,0
2738750,0,14,0,0
2738800,4,6,0,0
2738850,0,4,0,0
2738900,0,0,0,0
2738950,0,0,0,0
2739000,0,0,0,0
2739050,0,0,0,0
2739100,0,0,0,0
2739150,0,0,0,0
2739200,0,0,0,0
2739250,0,0,0,0
2739300,0,0,0,0
2739350,0,0,0,0
2739400,0,0,0,0
2739450,0,0,0,0
2739500,2,0,0,0
2739550,0,0,0,0
2739600,0,0,0,0
2739650,0,0,0,0
2739700,0,0,0,0
2739750,0,0,0,0
2739800,0,0,0,0
2739850,0,0,0,0
2739900,0,0,0,0
2739950,0,0,0,0
2740000,0,0,0,0
2740050,0,0,0,0
2740100,0,0,0,0
2740150,0,0,0,0
2740200,0,2,0,0
2740250,0,0,0,0
2740300,0,0,0,0
2740350,0,0,0,0
2740400,0,0,0,0
2740450,2,0,0,0
2740500,0,4,0,0
2740550,0,4,0,0
2740600,0,4,2,0
2740650,0,0,0,0
2740700,0,0,0,0
2740750,0,0,0,0
2740800,0,0,0,0
2740850,0,0,4,0
2740900,2,0,0,0
2740950,0,0,0,0
2741000,0,0,0,0
2741050,0,0,0,0
2741100,0,0,0,0
2741150,0,0,0,0
2741200,0,0,0,0
2741250,0,0,0,0
2741300,0,0,0,0
2741350,0,0,0,0
2741400,0,0,0,0
2741450,0,0,0,0
2741500,0,0,0,0
2741550,0,0,0,0
2741600,6,0,0,0
2741650,0,0,0,0
2741700,0,0,0,0
2741750,4,0,0,0
2741800,2,0,0,0
2741850,0,2,0,0
2741900,0,0,0,0
2741950,0,0,0,0
2742000,0,0,0,0
2742050,0,0,0,0
2742100,0,4,0,0
2742150,0,6,0,0
2742200,2,0,0,0
2742250,0,0,0,0
2742300,0,6,4,0
2742350,0,0,0,0
2742400,0,0,0,0
2742450,2,0,0,0
2742500,0,0,0,0
2742550,0,0,0,0
2742600,0,0,0,0
2742650,0,0,0,0
2742700,0,0,0,0
2742750,0,0,0,0
2742800,0,0,0,0
2742850,0,0,0,0
2742900,0,0,0,0
2742950,0,0,0,0
2743001,0,0,0,0
2743050,0,0,0,0
2743100,0,0,0,0
2743150,0,0,0,0
2743200,0,0,0,0
2743250,0,0,0,0
2743300,0,0,0,0
2743350,0,0,0,0
2743400,0,0,0,0
2743450,0,0,0,0
2743500,0,0,0,0
2743550,0,0,0,0
2743600,2,0,0,0
2743650,0,0,2,0
2743700,0,0,0,0
2743750,0,0,0,0
2743800,0,0,0,0
2743850,0,4,0,0
2743900,0,0,0,0
2743950,0,8,0,0
2744000,0,4,0,0
2744050,0,2,0,0
2744100,0,2,0,0
2744150,0,0,0,0
2744200,0,0,0,0
2744250,0,0,4,0
2744300,0,0,0,0
2744350,0,0,0,0
2744400,0,0,0,0
2744450,0,0,0,0
2744500,0,0,0,0
2744550,0,0,0,0
2744600,0,0,0,0
2744650,0,0,0,0
2744700,0,0,0,0
2744750,0,0,0,0
2744800,0,0,8,0
2744850,0,0,0,0
2744900,0,0,0,0
2744950,0,0,0,0
2745000,0,0,0,0
2745050,0,0,0,0
2745100,0,0,6,0
2745150,0,0,0,0
2745200,0,0,0,0
2745250,0,0,0,0
2745300,0,0,0,0
2745350,0,0,0,0
2745400,0,0,0,0
2745450,0,0,0,0
2745500,0,0,0,0
2745550,2,0,0,0
2745600,0,0,0,0
2745650,0,0,6,0
2745700,0,2,0,0
2745750,0,8,0,0
2745800,0,0,0,0
2745850,2,0,0,0
2745900,0,0,2,0
2745950,0,0,0,0
2746000,0,0,0,0
2746050,0,0,0,0
2746100,4,0,0,0
2746150,0,0,0,0
2746200,0,0,0,0
2746250,0,0,0,0
2746301,0,0,0,0
2746350,0,0,0,0
2746400,0,0,0,0
2746450,0,0,0,0
2746500,0,0,2,0
2746550,0,0,0,0
2746600,0,0,0,0
2746650,0,0,0,0
2746700,0,0,0,0
2746750,0,0,0,0
2746800,2,0,0,0
2746850,0,0,0,0
2746900,0,0,0,0
2746950,0,0,0,0
2747000,0,0,0,0
2747050,0,0,0,0
2747100,0,0,0,0
2747150,0,0,0,0
2747200,0,0,0,0
2747250,2,0,0,0
2747300,0,2,0,0
2747350,0,0,0,0
2747400,0,2,0,0
2747450,0,6,0,0
2747500,0,2,0,0
2747550,0,0,0,0
2747600,0,0,0,0
2747650,0,0,0,0
2747700,0,0,0,0
2747750,0,0,0,0
2747800,0,0,0,0
2747850,0,0,0,0
2747900,0,0,0,0
2747950,0,0,0,0
2748000,0,0,0,0
2748050,0,0,0,0
2748100,0,0,0,0
2748150,0,0,0,0
2748200,0,0,0,0
2748250,0,0,0,0
2748300,0,0,0,0
2748350,0,0,0,0
2748400,0,0,0,0
2748450,0,0,0,0
2748500,0,0,0,0
2748550,0,2,0,0
2748600,0,0,0,0
2748650,2,0,0,0
2748700,0,0,0,0
2748750,0,0,0,0
2748800,0,0,0,0
